Area Code,Item_Encoded,Year,Area harvested (ha),Production (t),Yield (kg/ha)
364,76,2023,326.0,10802.54,33096.2
364,77,2019,28385.0,488146.64,17197.5
364,77,2020,28623.0,492910.66,17220.9
364,77,2021,28902.0,494136.09,17097.1
364,77,2022,28636.0,491731.13,17171.5
364,77,2023,28720.0,492925.96,17162.9
364,78,2019,132109.0,80222.94,607.2
364,78,2020,133001.0,79416.59,597.1
364,78,2021,135045.0,79750.08,590.5
364,78,2022,133723.0,79796.54,596.7
364,78,2023,131912.0,79654.4,603.8
364,79,2019,14142.0,424186.61,29993.9
364,79,2020,14663.0,438258.6,29888.2
364,79,2021,14564.0,436028.46,29938.5
364,79,2022,14457.0,432824.56,29939.6
364,79,2023,14561.0,435703.87,29922.0
364,83,2019,97198.0,649747.79,6684.8
364,83,2020,88264.0,585298.49,6631.3
364,83,2021,68679.0,437878.95,6375.7
364,83,2022,50217.0,320169.71,6375.7
364,83,2023,54225.0,352838.4,6506.9
364,84,2019,5528.0,42762.0,7735.5
364,84,2020,6170.0,42804.0,6937.4
364,84,2021,6718.0,44336.81,6599.5
364,84,2022,7545.0,46087.39,6108.6
364,84,2023,8569.0,45458.95,5305.0
364,86,2019,42756.0,27555.52,644.5
364,86,2020,41891.0,26494.42,632.5
364,86,2021,43315.0,27000.69,623.4
364,86,2022,43265.0,27016.88,624.5
364,86,2023,43217.0,26837.33,621.0
364,87,2019,6943.0,12027.86,1732.3
364,87,2020,7114.0,12272.16,1725.0
364,87,2021,7084.0,12337.22,1741.5
364,87,2022,7047.0,12212.41,1733.0
364,87,2023,7082.0,12273.93,1733.2
364,89,2019,0.0,410000.0,0.0
364,89,2020,0.0,620000.0,0.0
364,89,2021,0.0,319433.18,0.0
364,89,2022,0.0,317722.37,0.0
364,90,2019,0.0,68036.74,0.0
364,90,2020,0.0,67738.17,0.0
364,90,2021,0.0,67609.85,0.0
364,90,2022,0.0,67481.53,0.0
364,90,2023,0.0,67353.21,0.0
364,91,2019,5.0,3.18,705.1
364,91,2020,4.0,3.16,705.6
364,91,2021,5.0,3.26,706.2
364,91,2022,5.0,3.2,705.6
364,91,2023,5.0,3.21,705.8
364,95,2019,0.0,500.0,0.0
364,95,2020,0.0,200.0,0.0
364,95,2022,0.0,231.45,0.0
364,98,2019,0.0,11157.62,0.0
364,98,2020,0.0,17602.07,0.0
364,98,2021,0.0,26836.78,0.0
364,98,2022,0.0,23791.13,0.0
364,101,2019,0.0,6196.5,0.0
364,101,2020,0.0,6669.74,0.0
364,101,2021,0.0,4594.25,0.0
364,101,2022,0.0,7005.78,0.0
364,102,2019,33922.0,101355.11,2987.9
364,102,2020,39947.0,102086.88,2555.5
364,102,2021,26205.0,78235.06,2985.5
364,102,2022,38648.0,114599.87,2965.2
364,102,2023,35512.0,113789.07,3204.3
364,103,2019,52635.0,1980683.33,37630.5
364,103,2020,55374.0,2095975.99,37851.4
364,103,2021,63311.0,2365544.23,37363.7
364,103,2022,51531.0,1925399.52,37363.7
364,103,2023,54452.0,2099865.85,38563.7
364,105,2019,62138.0,2308730.36,37154.9
364,105,2020,57172.0,2206500.12,38594.1
364,105,2021,63768.0,2251102.21,35301.6
364,105,2022,61494.0,2321124.11,37745.7
364,105,2023,56850.0,2246848.21,39522.5
364,106,2019,8649.0,66135.1,7646.5
364,106,2020,8265.0,64510.85,7805.7
364,106,2021,8380.0,65124.25,7771.4
364,106,2022,8431.0,65256.73,7739.9
364,106,2023,8359.0,64963.94,7772.1
364,107,2019,5800.0,16694.99,2878.4
364,107,2020,5862.0,16650.88,2840.5
364,107,2021,5874.0,16171.22,2752.8
364,107,2022,5846.0,16268.31,2783.0
364,107,2023,5861.0,16365.4,2792.4
364,108,2019,23265.0,631610.89,27148.5
364,108,2020,23858.0,631622.03,26474.0
364,108,2021,23671.0,628783.63,26562.9
364,108,2022,23598.0,630890.98,26734.7
364,108,2023,23709.0,632998.34,26698.3
364,110,2019,150054.0,1682768.56,11214.5
364,110,2020,135772.0,1761534.89,12974.2
364,110,2021,205098.0,1902503.85,9276.1
364,110,2022,178275.0,1836240.73,10300.0
364,110,2023,175376.0,1919429.0,10944.6
364,111,2019,2391.0,4097.58,1713.7
364,111,2020,2449.0,4080.02,1666.3
364,111,2021,2483.0,4268.52,1719.2
364,111,2022,2441.0,4148.71,1699.7
364,111,2023,2457.0,4165.75,1695.2
364,112,2019,646.0,954.21,1477.3
364,112,2020,595.0,862.45,1450.5
364,112,2021,626.0,941.17,1503.7
364,112,2022,622.0,919.28,1477.6
364,112,2023,614.0,907.63,1477.7
364,114,2019,23403.0,23668.67,1011.3
364,114,2020,23408.0,23282.12,994.6
364,114,2021,23301.0,23386.35,1003.7
364,114,2022,23371.0,23445.71,1003.2
364,114,2023,23360.0,23371.39,1000.5
364,116,2019,18357.0,156241.69,8511.3
364,116,2020,18343.0,157746.34,8599.6
364,116,2021,18491.0,161336.77,8725.1
364,116,2022,18718.0,164402.64,8783.1
364,116,2023,18959.0,167621.93,8841.1
364,118,2019,70341.0,1022432.21,14535.4
364,118,2020,70627.0,1026352.85,14532.0
364,118,2021,69816.0,1019492.54,14602.6
364,118,2022,70261.0,1022759.2,14556.5
364,118,2023,70235.0,1022868.2,14563.6
364,119,2019,61905.0,1186115.69,19160.2
364,119,2020,61976.0,1189783.96,19197.4
364,119,2021,63480.0,1200000.0,18903.5
364,119,2022,59300.0,1120000.0,18887.1
364,119,2023,61761.0,1165480.83,18870.7
364,122,2019,29.0,306.48,10486.4
364,122,2020,29.0,302.55,10580.3
364,122,2021,29.0,301.3,10458.4
364,122,2022,29.0,303.44,10508.1
364,122,2023,29.0,302.43,10515.5
364,123,2019,32155.0,591411.7,18392.7
364,123,2020,34146.0,601758.53,17623.1
364,123,2021,29556.0,547776.88,18533.6
364,123,2022,30147.0,577295.68,19149.5
364,123,2023,31466.0,613930.02,19510.7
364,124,2019,4544.0,106784.85,23502.7
364,124,2020,4522.0,105449.82,23320.5
364,124,2021,3289.0,85502.46,25997.7
364,124,2022,3201.0,88855.24,27760.1
364,124,2023,3356.0,96465.43,28744.7
364,126,2019,2797.0,16361.96,5849.0
364,126,2020,2881.0,15985.77,5547.9
364,126,2021,2753.0,16228.82,5896.0
364,126,2022,2745.0,16071.25,5854.9
364,126,2023,2737.0,15913.67,5813.9
364,129,2019,1949.0,29930.96,15358.4
364,129,2020,1985.0,30682.57,15457.4
364,129,2021,2001.0,30801.24,15391.1
364,129,2022,1978.0,30471.59,15402.6
364,129,2023,1988.0,30651.8,15417.0
364,132,2019,411432.0,337815.36,821.1
364,132,2020,196583.0,190000.0,966.5
364,132,2021,408451.0,429908.54,1052.5
364,132,2022,218895.0,241668.58,1104.0
364,132,2023,273881.0,307866.38,1124.1
364,134,2019,14204.0,359176.14,25287.2
364,134,2020,11468.0,339864.53,29635.9
364,134,2021,15432.0,324446.76,21024.8
364,134,2022,15133.0,332231.37,21954.1
364,134,2023,16008.0,354789.11,22163.4
364,135,2019,3713.0,84987.6,22891.9
364,135,2020,3655.0,84950.99,23242.5
364,135,2021,3675.0,86692.79,23587.5
364,135,2022,3677.0,87429.95,23778.4
364,135,2023,3678.0,88167.12,23969.3
364,137,2019,110786.0,3562728.38,32158.7
364,137,2020,109201.0,3424927.3,31363.4
364,137,2021,109017.0,3214971.35,29490.5
364,137,2022,88133.0,2599088.74,29490.5
364,137,2023,80559.0,2483198.83,30824.7
364,138,2019,27026.0,187497.51,6937.6
364,138,2020,27958.0,193211.35,6910.8
364,138,2021,28453.0,195370.34,6866.3
364,138,2022,28999.0,192026.4,6621.8
364,138,2023,28470.0,193536.03,6797.9
364,140,2019,8700.0,89208.93,10253.4
364,140,2020,8549.0,90459.45,10581.0
364,140,2021,8582.0,90811.87,10581.4
364,140,2022,8611.0,90160.08,10470.8
364,140,2023,8581.0,90477.13,10544.3
364,143,2019,170000.0,350000.0,2058.8
364,143,2020,149531.0,294416.01,1968.9
364,143,2021,124517.0,237805.51,1909.8
364,143,2022,112729.0,215291.22,1909.8
364,143,2023,155000.0,290000.0,1871.0
364,144,2019,0.0,161500.0,0.0
364,144,2020,0.0,166500.0,0.0
364,144,2021,0.0,138500.0,0.0
364,144,2022,0.0,107400.0,0.0
364,146,2019,0.0,1250000.0,0.0
364,146,2020,0.0,1567052.0,0.0
364,146,2021,0.0,1307000.0,0.0
364,146,2022,0.0,1300000.0,0.0
364,147,2019,892200.0,4422300.0,4956.6
364,147,2020,854900.0,4560700.0,5334.8
364,147,2021,650000.0,3032900.0,4666.0
364,147,2022,791600.0,3629200.0,4584.6
364,147,2023,749746.0,3598594.46,4799.8
364,148,2019,493.0,447.5,908.3
364,148,2020,493.0,449.38,911.8
364,148,2021,489.0,443.33,906.4
364,148,2022,492.0,446.74,908.8
364,148,2023,491.0,446.48,909.0
364,149,2019,3704.0,4958.41,1338.8
364,149,2020,3568.0,4701.1,1317.4
364,149,2021,3703.0,4889.2,1320.4
364,149,2022,3658.0,4849.57,1325.7
364,149,2023,3643.0,4813.29,1321.2
364,150,2019,55000.0,130000.0,2363.6
364,150,2020,44816.0,110000.0,2454.5
364,150,2021,55200.0,139563.03,2528.3
364,150,2022,47428.0,119913.13,2528.3
364,150,2023,50000.0,120000.0,2400.0
364,151,2019,42000.0,29000.0,690.5
364,151,2020,42000.0,29000.0,690.5
364,151,2021,42000.0,29000.0,690.5
364,151,2022,42000.0,29000.0,690.5
364,151,2023,42000.0,29000.0,690.5
364,152,2019,0.0,61568.71,0.0
364,152,2020,0.0,58809.27,0.0
364,152,2021,0.0,56231.99,0.0
364,152,2022,0.0,52479.21,0.0
364,152,2023,0.0,47705.91,0.0
364,155,2019,26360.0,124807.06,4734.7
364,155,2020,26263.0,123195.34,4690.8
364,155,2021,27322.0,129851.31,4752.6
364,155,2022,27901.0,134055.1,4804.7
364,155,2023,28442.0,135455.55,4762.6
364,156,2019,0.0,328500.0,0.0
364,156,2020,0.0,431700.0,0.0
364,156,2021,0.0,339200.0,0.0
364,156,2022,0.0,414900.0,0.0
364,157,2019,74000.0,180000.0,2432.4
364,157,2020,79000.0,190000.0,2405.1
364,157,2021,82000.0,200000.0,2439.0
364,157,2022,86000.0,210000.0,2441.9
364,157,2023,79000.0,190000.0,2405.1
364,158,2019,5093.0,100452.96,19722.9
364,158,2020,5021.0,98348.87,19588.3
364,158,2021,5109.0,103361.32,20231.7
364,158,2022,5074.0,103371.54,20371.6
364,158,2023,5068.0,103253.67,20373.7
364,159,2019,4289.0,66420.2,15486.3
364,159,2020,4430.0,64449.46,14549.2
364,159,2021,4394.0,64984.89,14789.6
364,159,2022,4435.0,65284.85,14719.4
364,159,2023,4475.0,64906.4,14504.5
364,161,2019,91614.0,5473363.19,59743.6
364,161,2020,93082.0,5407887.63,58098.0
364,161,2021,96944.0,5435172.42,56065.0
364,161,2022,91803.0,5146924.8,56065.0
364,161,2023,89895.0,5100117.75,56734.1
364,162,2019,97544.0,8572287.4,87881.5
364,162,2020,92216.0,8360687.91,90664.3
364,162,2021,78325.0,7840012.15,100095.9
364,162,2022,82503.0,8258192.84,100095.9
364,162,2023,91214.0,8599516.1,94278.5
364,163,2019,62000.0,62000.0,1000.0
364,163,2020,61000.0,61000.0,1000.0
364,163,2021,60000.0,60000.0,1000.0
364,163,2022,63000.0,64000.0,1015.9
364,163,2023,62000.0,65000.0,1048.4
364,164,2019,0.0,32300.0,0.0
364,164,2020,0.0,28100.0,0.0
364,164,2021,0.0,26200.0,0.0
364,164,2022,0.0,47300.0,0.0
364,167,2019,11692.0,586568.0,50167.3
364,167,2020,18253.0,636503.61,34871.3
364,167,2021,20554.0,771564.06,37539.1
364,167,2022,21295.0,829528.96,38953.6
364,167,2023,18073.0,729800.68,40381.7
364,169,2019,16229.0,90832.32,5596.9
364,169,2020,15867.0,94408.13,5950.0
364,169,2021,16512.0,113898.99,6897.8
364,169,2022,16512.0,93479.48,5661.1
364,169,2023,14357.0,81951.7,5708.3
364,170,2019,103718.0,4572562.39,44086.4
364,170,2020,94908.0,4196652.16,44218.1
364,170,2021,82603.0,3615886.65,43774.1
364,170,2022,77492.0,3392153.48,43774.1
364,170,2023,73559.0,3367599.2,45780.9
364,174,2019,10660.0,21379.91,2005.6
364,174,2020,10563.0,21506.55,2036.0
364,174,2021,10571.0,21605.96,2043.9
364,174,2022,10598.0,21497.47,2028.4
364,174,2023,10577.0,21536.66,2036.1
364,177,2019,44780.0,321073.55,7170.0
364,177,2020,51437.0,363279.98,7062.6
364,177,2021,58987.0,385125.24,6529.0
364,177,2022,55689.0,355039.94,6375.4
364,177,2023,61383.0,380998.54,6206.9
364,178,2019,70902.0,1718504.7,24237.7
364,178,2020,69457.0,1653844.58,23811.1
364,178,2021,61876.0,1410517.44,22795.9
364,178,2022,54897.0,1251415.25,22795.9
364,178,2023,58446.0,1366802.0,23385.7
364,179,2019,5864600.0,13715300.0,2338.7
364,179,2020,6004700.0,13540500.0,2255.0
364,179,2021,6000000.0,12000000.0,2000.0
364,179,2022,6200000.0,13200000.0,2129.0
364,179,2023,6200000.0,14000000.0,2258.1
368,2,2019,320.0,424.41,1326.1
368,2,2020,316.0,428.95,1355.5
368,2,2021,317.0,433.22,1367.6
368,2,2022,318.0,431.41,1357.7
368,2,2023,317.0,429.6,1355.2
368,4,2019,24000.0,75831.0,3159.6
368,4,2020,25080.0,79413.0,3166.4
368,4,2021,24660.0,78917.0,3200.2
368,4,2022,24533.0,77677.38,3166.3
368,4,2023,24615.0,75660.46,3073.7
368,5,2019,6990.0,34728.0,4968.2
368,5,2020,6520.0,34609.0,5308.1
368,5,2021,6350.0,34153.0,5378.4
368,5,2022,5978.0,32326.29,5407.5
368,5,2023,4572.0,23753.47,5195.8
368,12,2019,897216.0,1518471.0,1692.4
368,12,2020,1123712.0,1756200.0,1562.9
368,12,2021,172822.0,266581.0,1542.5
368,12,2022,91144.0,144493.0,1585.3
368,12,2023,63674.0,105903.0,1663.2
368,13,2019,760.0,5100.0,6710.5
368,13,2020,1067.0,6994.0,6553.8
368,13,2021,900.0,6380.0,7088.9
368,13,2022,677.0,1894.0,2797.6
368,13,2023,1.0,1.0,2000.0
368,14,2019,0.0,926.62,0.0
368,14,2020,0.0,5191.3,0.0
368,14,2021,0.0,8443.46,0.0
368,14,2022,0.0,16760.13,0.0
368,17,2019,91.0,115.0,1263.7
368,17,2020,251.0,473.0,1884.5
368,17,2021,1827.0,9055.0,4956.2
368,17,2022,677.0,1894.0,2797.6
368,17,2023,540.0,1495.6,2769.2
368,18,2019,6274.0,38605.0,6153.2
368,18,2020,6174.0,45059.0,7298.2
368,18,2021,5421.0,33354.0,6153.3
368,18,2022,5203.0,40586.0,7800.5
368,18,2023,4240.0,28181.0,6646.5
368,20,2019,818.0,5769.0,7052.6
368,20,2020,922.0,8789.0,9537.7
368,20,2021,1100.0,11687.0,10622.1
368,20,2022,1107.0,10664.0,9633.2
368,20,2023,779.0,7266.0,9328.6
368,22,2019,12579.0,157834.0,12547.9
368,22,2020,13774.0,200808.0,14578.8
368,22,2021,15769.0,205176.0,13011.4
368,22,2022,12597.0,180852.0,14356.8
368,22,2023,5035.0,81873.0,16260.8
368,23,2019,2138.0,18156.0,8493.2
368,23,2020,2269.0,18271.0,8052.0
368,23,2021,283.0,1734.0,6127.2
368,23,2022,312.0,2903.0,9304.5
368,23,2023,410.0,3222.0,7858.5
368,28,2019,989.0,7187.0,7269.1
368,28,2020,1133.0,12361.0,10910.0
368,28,2021,1512.0,15087.0,9976.5
368,28,2022,1476.0,14247.0,9652.4
368,28,2023,804.0,8993.0,11185.3
368,32,2019,194.0,203.0,1046.4
368,32,2020,13.0,13.0,1000.0
368,32,2021,14.0,32.0,2245.6
368,32,2022,9.0,18.0,2000.0
368,32,2023,3.0,6.0,1747.5
368,34,2019,345.0,1078.0,3129.2
368,34,2020,200.0,368.0,1837.7
368,34,2021,265.0,541.12,2044.7
368,34,2022,197.0,376.0,1906.2
368,34,2023,611.0,544.07,891.1
368,35,2019,3263.0,23112.0,7083.1
368,35,2020,5297.0,46498.0,8778.2
368,35,2021,5391.0,58781.0,10903.0
368,35,2022,5068.0,43904.0,8663.0
368,35,2023,1596.0,12239.0,7667.1
368,39,2019,0.0,17.36,0.0
368,39,2020,0.0,42.64,0.0
368,39,2021,0.0,20.85,0.0
368,43,2019,0.0,1.0,0.0
368,43,2020,0.0,8.0,0.0
368,43,2021,0.0,1.0,0.0
368,43,2022,0.0,8.0,0.0
368,44,2019,0.0,1.0,0.0
368,44,2020,0.0,14.0,0.0
368,44,2021,0.0,2.0,0.0
368,44,2022,0.0,14.0,0.0
368,45,2019,0.0,415.43,0.0
368,45,2020,0.0,2.41,0.0
368,45,2021,0.0,72.67,0.0
368,45,2022,0.0,168.66,0.0
368,46,2019,56.0,222.33,3939.0
368,46,2020,49.0,228.78,4660.1
368,46,2021,56.0,282.37,5001.5
368,46,2022,54.0,244.49,4527.8
368,46,2023,53.0,251.88,4736.2
368,48,2019,17342.0,149302.0,8609.4
368,48,2020,23820.0,242614.0,10185.3
368,48,2021,21019.0,185484.0,8824.7
368,48,2022,20381.0,195924.0,9613.1
368,48,2023,6374.0,66472.0,10428.6
368,50,2019,246615.0,639315.0,2592.4
368,50,2020,245030.0,735353.0,3001.1
368,50,2021,279000.0,750225.0,2689.0
368,50,2022,280235.0,710989.01,2537.1
368,50,2023,275986.0,635947.11,2304.3
368,52,2019,8660.0,136749.0,15790.4
368,52,2020,13617.0,207202.0,15216.4
368,52,2021,12764.0,215687.0,16898.1
368,52,2022,12388.0,183056.0,14776.9
368,52,2023,4149.0,63170.0,15225.4
368,53,2019,1210.0,9265.0,7657.0
368,53,2020,1190.0,9322.0,7833.6
368,53,2021,1220.0,9681.0,7935.2
368,53,2022,1090.0,8846.29,8113.8
368,53,2023,899.0,7465.08,8305.4
368,58,2019,27440.0,420466.0,15323.1
368,58,2020,22039.0,421868.0,19141.9
368,58,2021,23410.0,427356.0,18255.3
368,58,2022,19812.0,343989.24,17362.4
368,58,2023,16160.0,272109.58,16838.3
368,60,2019,594.0,3986.0,6710.4
368,60,2020,643.0,4182.0,6503.9
368,60,2021,721.0,4716.0,6545.5
368,60,2022,556.0,3655.0,6573.7
368,60,2023,544.0,3505.0,6443.0
368,62,2019,0.0,4469.38,0.0
368,62,2020,0.0,5127.66,0.0
368,62,2021,0.0,6096.17,0.0
368,62,2022,0.0,6771.09,0.0
368,63,2019,1667.0,5823.1,3492.5
368,63,2020,1550.0,5500.0,3548.4
368,63,2021,1550.0,5410.0,3490.3
368,63,2022,1711.0,6066.43,3545.8
368,63,2023,1832.0,6719.0,3667.1
368,77,2019,3349.0,5178.0,1546.1
368,77,2020,3280.0,5375.0,1638.7
368,77,2021,3110.0,5638.0,1812.9
368,77,2022,3188.0,5405.47,1695.3
368,77,2023,3306.0,4562.99,1380.4
368,78,2019,8.0,10.0,1290.3
368,78,2020,4.0,3.0,750.0
368,78,2021,3.0,3.0,1000.0
368,78,2022,6.0,9.0,1500.0
368,78,2023,6.0,6.25,1135.1
368,79,2019,4442.0,31232.0,7031.9
368,79,2020,3991.0,30669.0,7684.5
368,79,2021,4143.0,37809.0,9126.5
368,79,2022,3882.0,36326.0,9357.5
368,79,2023,2721.0,21629.0,7948.9
368,80,2019,332.0,152.27,458.0
368,80,2020,329.0,151.23,459.1
368,80,2021,335.0,150.35,448.5
368,80,2022,336.0,151.28,450.3
368,80,2023,335.0,150.95,450.1
368,83,2019,100594.0,473064.0,4702.7
368,83,2020,90522.0,419345.0,4632.5
368,83,2021,78042.0,374400.0,4797.4
368,83,2022,82844.0,496003.0,5987.2
368,83,2023,88812.0,538251.0,6060.6
368,87,2019,1928.0,1610.0,835.3
368,87,2020,2239.0,3505.0,1565.4
368,87,2021,2673.0,3441.0,1287.3
368,87,2022,1502.0,2407.0,1602.5
368,87,2023,788.0,2310.0,2933.3
368,89,2019,0.0,74.58,0.0
368,89,2020,0.0,73.92,0.0
368,89,2021,0.0,75.32,0.0
368,89,2022,0.0,74.99,0.0
368,94,2019,0.0,0.0,0.0
368,94,2020,0.0,0.0,0.0
368,94,2021,0.0,0.0,0.0
368,94,2022,0.0,0.0,0.0
368,94,2023,0.0,0.0,0.0
368,95,2019,0.0,71.07,0.0
368,95,2020,0.0,75.55,0.0
368,95,2021,0.0,76.78,0.0
368,95,2022,0.0,165.58,0.0
368,98,2019,0.0,300.0,0.0
368,98,2020,0.0,700.0,0.0
368,98,2021,0.0,1100.0,0.0
368,98,2022,0.0,1300.0,0.0
368,100,2019,10990.0,59353.0,5400.5
368,100,2020,16037.0,93719.0,5843.9
368,100,2021,12498.0,93396.0,7472.9
368,100,2022,14014.0,88843.0,6339.6
368,100,2023,4330.0,32067.0,7405.8
368,102,2019,9720.0,34501.0,3549.5
368,102,2020,6640.0,33912.0,5107.2
368,102,2021,8170.0,33314.0,4077.6
368,102,2022,7747.0,31524.83,4069.4
368,102,2023,7059.0,29210.25,4138.0
368,103,2019,3813.0,29471.0,7728.6
368,103,2020,8210.0,65829.0,8018.1
368,103,2021,8911.0,74177.0,8324.4
368,103,2022,8228.0,75469.0,9172.2
368,103,2023,2810.0,27360.0,9736.7
368,104,2019,5813.0,50059.0,8611.2
368,104,2020,3315.0,40983.0,12362.9
368,104,2021,5477.0,60442.0,11035.1
368,104,2022,4598.0,47030.0,10228.4
368,104,2023,3499.0,37322.0,10666.5
368,105,2019,100000.0,133500.0,1335.0
368,105,2020,104220.0,142717.0,1369.4
368,105,2021,103990.0,157690.0,1516.4
368,105,2022,97063.0,158000.0,1627.8
368,105,2023,126017.0,158000.0,1253.8
368,106,2019,541.0,2938.0,5430.7
368,106,2020,582.0,3472.0,5969.2
368,106,2021,680.0,4677.0,6877.9
368,106,2022,653.0,4020.0,6153.5
368,106,2023,211.0,1254.0,5943.1
368,110,2019,50541.0,219822.0,4349.4
368,110,2020,56345.0,241671.0,4289.1
368,110,2021,64878.0,272810.46,4205.0
368,110,2022,47579.0,196717.53,4134.6
368,110,2023,53466.0,217297.83,4064.2
368,111,2019,698.0,1275.51,1827.1
368,111,2020,702.0,1282.29,1827.9
368,111,2021,694.0,1268.49,1827.8
368,111,2022,698.0,1275.43,1827.6
368,111,2023,698.0,1275.4,1827.8
368,119,2019,11520.0,49996.92,4340.1
368,119,2020,8015.0,34960.0,4361.9
368,119,2021,4942.0,21582.07,4367.1
368,119,2022,8539.0,37207.64,4357.4
368,119,2023,7641.0,33253.02,4352.1
368,123,2019,660.0,3411.0,5168.2
368,123,2020,722.0,3645.0,5048.7
368,123,2021,730.0,3730.0,5109.6
368,123,2022,700.0,3494.62,4993.3
368,123,2023,651.0,3257.53,5001.9
368,124,2019,2350.0,15652.0,6660.4
368,124,2020,2290.0,15567.0,6797.8
368,124,2021,2280.0,15559.0,6824.1
368,124,2022,2049.0,14141.75,6901.1
368,124,2023,1502.0,10613.27,7068.4
368,126,2019,36.0,203.0,5718.3
368,126,2020,31.0,151.0,4910.6
368,126,2021,26.0,119.0,4576.9
368,126,2022,30.0,144.0,4800.0
368,126,2023,3.0,18.0,6000.0
368,127,2019,2919.0,22034.0,7549.8
368,127,2020,5097.0,46130.0,9050.4
368,127,2021,5391.0,58781.0,10903.0
368,127,2022,4871.0,43528.0,8936.2
368,127,2023,4790.0,48584.57,10142.7
368,132,2019,1058.0,2641.0,2495.6
368,132,2020,788.0,1797.0,2281.2
368,132,2021,758.0,2267.0,2991.6
368,132,2022,997.0,2486.0,2494.0
368,132,2023,226.0,719.0,3177.2
368,134,2019,2000.0,15351.0,7675.5
368,134,2020,2321.0,16584.0,7146.7
368,134,2021,2210.0,14994.0,6785.0
368,134,2022,1915.0,13096.25,6837.6
368,134,2023,1319.0,9081.12,6883.8
368,135,2019,35.0,233.14,6580.5
368,135,2020,35.0,225.54,6513.2
368,135,2021,34.0,224.69,6516.9
368,135,2022,35.0,227.79,6537.3
368,135,2023,35.0,226.01,6522.5
368,137,2019,14033.0,392348.0,27958.5
368,137,2020,24120.0,674840.0,27978.4
368,137,2021,19139.0,466127.0,24355.5
368,137,2022,12610.0,270591.0,21458.4
368,137,2023,8965.0,229069.0,25551.5
368,138,2019,2110.0,22361.0,10597.6
368,138,2020,4219.0,38737.0,9181.6
368,138,2021,3876.0,35579.0,9178.7
368,138,2022,4016.0,38783.0,9657.1
368,138,2023,1035.0,11095.0,10719.8
368,140,2019,360.0,1930.0,5361.1
368,140,2020,340.0,1820.0,5352.9
368,140,2021,320.0,1750.0,5468.8
368,140,2022,319.0,1723.93,5405.9
368,140,2023,325.0,1742.36,5359.9
368,146,2019,0.0,251.37,0.0
368,146,2020,0.0,249.4,0.0
368,146,2021,0.0,254.14,0.0
368,146,2022,0.0,253.08,0.0
368,147,2019,127673.0,574705.0,4501.4
368,147,2020,101594.0,464159.0,4568.8
368,147,2021,96185.0,422463.0,4392.2
368,147,2022,3839.0,11637.0,3031.3
368,147,2023,3472.0,12602.0,3629.6
368,148,2019,127673.0,574705.0,4501.4
368,148,2020,101594.0,464159.0,4568.8
368,148,2021,80899.0,349718.37,4322.9
368,148,2022,71308.0,302559.96,4243.0
368,148,2023,73900.0,315144.42,4264.4
368,150,2019,1.0,2.0,1727.7
368,150,2020,13.0,22.0,1726.1
368,150,2021,2.0,3.0,1714.3
368,150,2022,13.0,23.0,1719.8
368,150,2023,1.0,1.0,1725.2
368,151,2019,3714.0,2923.0,787.0
368,151,2020,5703.0,5665.0,993.3
368,151,2021,1934.0,2134.0,1103.4
368,151,2022,1839.0,2040.0,1109.3
368,151,2023,522.0,782.0,1498.1
368,152,2019,0.0,16929.84,0.0
368,152,2020,0.0,16329.63,0.0
368,152,2021,0.0,15686.17,0.0
368,152,2022,0.0,14959.65,0.0
368,152,2023,0.0,14213.83,0.0
368,154,2019,2296.0,2227.0,969.8
368,154,2020,4050.0,3641.0,899.1
368,154,2021,964.0,1593.0,1653.3
368,154,2022,2126.0,2511.0,1181.1
368,154,2023,1786.0,2416.0,1352.5
368,156,2019,0.0,9.14,0.0
368,156,2020,0.0,6.47,0.0
368,156,2021,0.0,36.1,0.0
368,156,2022,0.0,3700.0,0.0
368,157,2019,41.0,34.12,838.4
368,157,2020,42.0,33.86,815.9
368,157,2021,42.0,34.32,819.7
368,157,2022,41.0,34.1,824.6
368,157,2023,39.0,34.09,875.5
368,158,2019,388.0,2684.0,6917.5
368,158,2020,538.0,3234.0,6011.2
368,158,2021,495.0,3270.0,6602.7
368,158,2022,500.0,3198.0,6396.0
368,158,2023,306.0,2309.0,7545.8
368,159,2019,2.0,7.07,4065.5
368,159,2020,2.0,7.0,4666.7
368,159,2021,2.0,6.0,3428.6
368,159,2022,8.0,25.0,3333.3
368,159,2023,5.0,18.89,3559.2
368,160,2019,4785.0,31064.0,6492.0
368,160,2020,7251.0,46210.0,6372.9
368,160,2021,709.0,4677.0,6598.9
368,160,2022,3723.0,23038.0,6188.0
368,160,2023,2364.0,14112.0,5968.8
368,161,2019,6771.0,38040.0,5617.7
368,161,2020,5490.0,31720.0,5777.8
368,161,2021,5590.0,31600.0,5653.0
368,161,2022,6365.0,32253.08,5067.3
368,161,2023,8110.0,35235.08,4344.5
368,162,2019,0.0,0.0,0.0
368,162,2020,0.0,0.0,0.0
368,162,2021,0.0,0.0,0.0
368,162,2022,0.0,0.0,0.0
368,162,2023,0.0,0.0,0.0
368,163,2019,321.0,816.0,2540.1
368,163,2020,748.0,1909.0,2552.1
368,163,2021,557.0,1183.0,2123.9
368,163,2022,387.0,619.0,1599.5
368,163,2023,168.0,267.0,1586.3
368,164,2019,0.0,25000.0,0.0
368,164,2020,0.0,26800.0,0.0
368,164,2021,0.0,20300.0,0.0
368,164,2022,0.0,33000.0,0.0
